"","Total","Current","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77"
"Detected",1.21725509961857,0.0183490019178534,0.00917595884857652,0.0049889704717393,0.00271250414105212,0.00147478898883472,0.00080307719978403,0.000444643739546466,0.000269998260033893,0.000202394964548914,0.000185374352323185,0.000190264150351903,0.000204383745077718,0.000223047802172393,0.000244725567777811,0.000268997022004614,0.00029583481340274,0.00032539959214805,0.000357933871511647,0.000393726224720953,0.000433098847193049,0.000476408731912354,0.000524049605103589,0.000576454565613948,0.000634100022175343,0.000697510024392877,0.000767261026832165,0.000843987129515381,0.00092838584246692,0.00102122442671361,0.00112334686938497,0.00123568155632347,0.00135924971195582,0.0014951746831514,0.00164469215146654,0.00180916136661319,0.00199007750327451,0.00218908525360196,0.00240799377896216,0.00264879315685838,0.00291367247254422,0.00320503971979864,0.0035255436917785,0.00387809806095635,0.00426590786705199,0.00469249865375719,0.00516174851913291,0.0056779233710462,0.00624571570815082,0.0068702872789659,0.00755731600686249,0.00831304760754874,0.00914435236830361,0.010058787605134,0.0110646663656474,0.0121711330022121,0.0133882463024333,0.0147270709326767,0.0161997780259443,0.0178197558285388,0.0196017314113926,0.0215619045525319,0.0237180950077851,0.0260899045085636,0.02869889495942,0.031568784455362,0.0347256629008982,0.038198229190988,0.0420180521100868,0.0462198573210955,0.050841843053205,0.0559260273585255,0.0615186300943781,0.0676704931038159,0.0744375424141975,0.0818812966556172,0.090069426321179,0.0990763689532969,0.108984005848627
"Infected",628.414409318679,0.761435902229296,0.417818367398929,0.238438523550551,0.149578778906327,0.105215031871129,0.0847463823494172,0.0775154257382776,0.077628677882633,0.081833156703331,0.0884357195927687,0.0966086332421654,0.105991940375754,0.116480097950351,0.128086706166859,0.140886012833169,0.154973935505341,0.170471251486102,0.187518364895676,0.206270199165309,0.22689721908184,0.249586940990024,0.274545635089026,0.302000198597929,0.332200218457722,0.365420240303494,0.401962264333843,0.442158490767228,0.486374339843951,0.535011773828346,0.58851295121118,0.647364246332298,0.712100670965528,0.783310738062081,0.861641811868289,0.947805993055118,1.04258659236063,1.14684525159669,1.26152977675636,1.387682754432,1.5264510298752,1.67909613286272,1.84700574614899,2.03170632076389,2.23487695284028,2.45836464812431,2.70420111293674,2.97462122423041,3.27208334665345,3.5992916813188,3.95922084945068,4.35514293439575,4.79065722783532,5.26972295061886,5.79669524568074,6.37636477024882,7.0140012472737,7.71540137200107,8.48694150920118,9.3356356601213,10.2691992261334,11.2961191487468,12.4257310636215,13.6683041699836,15.035134586982,16.5386480456802,18.1925128502482,20.011764135273,22.0129405488003,24.2142346036803,26.6356580640484,29.2992238704532,32.2291462574985,35.4520608832484,38.9972669715732,42.8969936687305,47.1866930356036,51.905362339164,57.0958985730804
"Missed",627.117049963712,0.742962923105899,0.408068544100866,0.233137542871812,0.146696619502454,0.103647738113178,0.0838914686915703,0.0770403805742,0.0773389742205271,0.0816159526993005,0.0882373168490523,0.0964055242993394,0.105774020992773,0.116242359626045,0.127825869129785,0.140599302409212,0.15465861919627,0.170124423393096,0.187136859975144,0.205850544827377,0.226435599310115,0.249079159241126,0.273987075165239,0.301385782681762,0.331524360949939,0.364676797044933,0.401144476749426,0.441258924424369,0.485384816866806,0.533923298553486,0.587315628408835,0.646047191249718,0.71065191037469,0.781717101412159,0.859888811553375,0.945877692708713,1.04046546197958,1.14451200817754,1.2589632089953,1.38485952989483,1.52334548288431,1.67568003117274,1.84324803429002,2.02757283771902,2.23033012149092,2.45336313364001,2.69869944700401,2.96856939170441,3.26542633087486,3.59196896396234,3.95116586035857,4.34628244639443,4.78091069103388,5.25900176013726,5.78490193615099,6.36339212976609,6.9997313427427,7.69970447701697,8.46967492471867,9.31664241719054,10.2483066589096,11.2731373248006,12.4004510572806,13.6404961630087,15.0045457793095,16.5050003572405,18.1555003929645,19.971050432261,21.9681554754871,24.1649710230358,26.5814681253394,29.2396149378733,32.1635764316607,35.3799340748267,38.9179274823094,42.8097202305404,47.0906922535944,51.7997614789539,56.9797376268492
