"","Total","Current","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83"
"Detected",1.05512080820245,0.00962716734782861,0.00472886286118284,0.0025710835857777,0.00139789860749101,0.000760037724454478,0.000414466809145192,0.000233356200456322,0.000145179513998436,0.000107569249751134,9.55190711316997e-05,9.56402123170508e-05,0.000101442399687986,0.000110125848691159,0.000120597403795088,0.000132468443375167,0.000145653800826191,0.000160200498545893,0.000176214869372664,0.000193835322466215,0.000213218854712837,0.00023454074018412,0.000257994814202533,0.000283794295622786,0.000312173725185064,0.000343391097703571,0.000377730207473928,0.000415503228221321,0.000457053551043453,0.000502758906147798,0.000553034796762578,0.000608338276438836,0.00066917210408272,0.000736089314490992,0.000809698245940091,0.0008906680705341,0.00097973487758751,0.00107770836534626,0.00118547920188089,0.00130402712206898,0.00143442983427587,0.00157787281770346,0.00173566009947381,0.00190922610942119,0.00210014872036331,0.00231016359239964,0.0025411799516396,0.00279529794680356,0.00307482774148392,0.00338231051563231,0.00372054156719554,0.0040925957239151,0.00450185529630661,0.00495204082593727,0.005447244908531,0.0059919693993841,0.00659116633932251,0.00725028297325476,0.00797531127058024,0.00877284239763826,0.00965012663740209,0.0106151393011423,0.0116766532312565,0.0128443185543822,0.0141287504098204,0.0155416254508024,0.0170957879958827,0.018805366795471,0.0206859034750181,0.0227544938225199,0.0250299432047719,0.027532937525249,0.0302862312777739,0.0333148544055513,0.0366463398461065,0.0403109738307171,0.0443420712137888,0.0487762783351677,0.0536539061686845,0.059019296785553,0.0649212264641083,0.0714133491105191,0.078554684021571,0.0864101524237281,0.0950511676661009
"Infected",1112.99706390707,0.761435902229296,0.417818367398929,0.238438523550551,0.149578778906327,0.105215031871129,0.0847463823494172,0.0775154257382776,0.077628677882633,0.081833156703331,0.0884357195927687,0.0966086332421654,0.105991940375754,0.116480097950351,0.128086706166859,0.140886012833169,0.154973935505341,0.170471251486102,0.187518364895676,0.206270199165309,0.22689721908184,0.249586940990024,0.274545635089026,0.302000198597929,0.332200218457722,0.365420240303494,0.401962264333843,0.442158490767228,0.486374339843951,0.535011773828346,0.58851295121118,0.647364246332298,0.712100670965528,0.783310738062081,0.861641811868289,0.947805993055118,1.04258659236063,1.14684525159669,1.26152977675636,1.387682754432,1.5264510298752,1.67909613286272,1.84700574614899,2.03170632076389,2.23487695284028,2.45836464812431,2.70420111293674,2.97462122423041,3.27208334665345,3.5992916813188,3.95922084945068,4.35514293439575,4.79065722783532,5.26972295061886,5.79669524568074,6.37636477024882,7.0140012472737,7.71540137200107,8.48694150920118,9.3356356601213,10.2691992261334,11.2961191487468,12.4257310636215,13.6683041699836,15.035134586982,16.5386480456802,18.1925128502482,20.011764135273,22.0129405488003,24.2142346036803,26.6356580640484,29.2992238704532,32.2291462574985,35.4520608832484,38.9972669715732,42.8969936687305,47.1866930356036,51.905362339164,57.0958985730804,62.8054884303884,69.0860372734272,75.99464100077,83.594105100847,91.9535156109317,101.148867172025
"Missed",1111.80092692323,0.751684757675923,0.41251564008826,0.235555429757774,0.148011225036015,0.104362489377559,0.0842800790822091,0.0772516681132901,0.0774637929665625,0.0817107784140983,0.0883271721302438,0.0965001482373743,0.105876962338163,0.116355281579526,0.127949997293767,0.140735830987841,0.154808800208846,0.170289622486698,0.187318578977283,0.206050435729632,0.226655479302595,0.249321027232854,0.27425312995614,0.301678442951754,0.331846287246929,0.365030915971622,0.401534007568784,0.441687408325663,0.485856149158229,0.534441764074052,0.587885940481457,0.646674534529603,0.711341987982563,0.78247618678082,0.860723805458902,0.946796186004792,1.04147580460527,1.1456233850658,1.26018572357238,1.38620429592962,1.52482472552258,1.67730719807484,1.84503791788232,2.02954170967055,2.23249588063761,2.45574546870137,2.70132001557151,2.97145201712866,3.26859721884152,3.59545694072567,3.95500263479824,4.35050289827807,4.78555318810587,5.26410850691646,5.79051935760811,6.36957129336892,7.00652842270581,7.70718126497639,8.47789939147403,9.32568933062144,10.2582582636836,11.2840840900519,12.4124924990571,13.6537417489629,15.0191159238591,16.5210275162451,18.1731302678696,19.9904432946565,21.9894876241222,24.1884363865344,26.6072800251878,29.2680080277066,32.1948088304773,35.414289713525,38.9557186848775,42.8512905533653,47.1364196087018,51.850061569572,57.0350677265292,62.7385744991821,69.0124319491003,75.9136751440104,83.5050426584114,91.8555469242526,101.041101616678
