"","Total","Current","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66"
"Detected",1.28128893127698,0.114231455345336,0.0575213154000203,0.0285440538775508,0.0141645406776982,0.00702893199729327,0.00349149283952086,0.00175595111972232,0.000955561246222286,0.000642240976192468,0.000547257600961801,0.000542230265812623,0.000574291792359426,0.000623603840692987,0.000683010435838315,0.000750300876452445,0.000825013229147761,0.000907419698570155,0.000998134108998155,0.00109794270813732,0.00120773697895105,0.00132851067684616,0.00146136174453077,0.00160749791898385,0.00176824771088224,0.00194507248197046,0.00213957973016751,0.00235353770318426,0.00258889147350268,0.00284778062085295,0.00313255868293825,0.00344581455123207,0.00379039600635528,0.00416943560699081,0.00458637916768989,0.00504501708445888,0.00554951879290477,0.00610447067219525,0.00671491773941477,0.00738640951335625,0.00812505046469188,0.00893755551116106,0.00983131106227717,0.0108144421685049,0.0118958863853554,0.0130854750238909,0.01439402252628,0.015833424778908,0.0174167672567988,0.0191584439824787,0.0210742883807266,0.0231817172187992,0.0254998889406792,0.0280498778347471,0.0308548656182218,0.033940352180044,0.0373343873980484,0.0410678261378532,0.0451746087516385,0.0496920696268024,0.0546612765894826,0.0601274042484309,0.066140144673274,0.0727541591406014,0.0800295750546615,0.0880325325601277,0.0968357858161405,0.106519364397755
"Infected",623.276612095563,3.65022727260708,1.82166116674041,0.93429542758576,0.520015894256097,0.329445305915445,0.248097448352603,0.219835438386189,0.218191942073406,0.230003771156804,0.24896586922485,0.272304949749857,0.298961777488487,0.328657744704966,0.361457895092775,0.397589547361384,0.437347280238467,0.481081818565557,0.529189959164466,0.58210894750747,0.640319842258217,0.704351826484038,0.774787009132442,0.852265710045687,0.937492281050255,1.03124150915528,1.13436566007081,1.24780222607789,1.37258244868568,1.50984069355425,1.66082476290967,1.82690723920064,2.0095979631207,2.21055775943277,2.43161353537605,2.67477488891366,2.94225237780502,3.23647761558553,3.56012537714408,3.91613791485849,4.30775170634434,4.73852687697877,5.21237956467665,5.73361752114431,6.30697927325874,6.93767720058462,7.63144492064308,8.39458941270739,9.23404835397813,10.1574531893759,11.1731985083135,12.2905183591449,13.5195701950594,14.8715272145653,16.3586799360219,17.994547929624,19.7940027225864,21.7734029948451,23.9507432943296,26.3458176237626,28.9803993861388,31.8784393247527,35.066283257228,38.5729115829508,42.4302027412459,46.6732230153705,51.3405453169075,56.4745998485983
"Missed",621.960986908263,3.53518302970586,1.76373651821727,0.90555122594039,0.505751991734893,0.322366363532436,0.24457696477974,0.218060315589802,0.217221315819548,0.22934768325465,0.248404555246466,0.271747744536801,0.298371208139006,0.328016310829002,0.360755299911704,0.396817713266448,0.436498583671397,0.480148348153021,0.528163169548457,0.580979483790221,0.639077432169243,0.702985175386167,0.773283692924784,0.850612062217263,0.935673268438989,1.02924059528289,1.13216465481118,1.24538112029229,1.36991923232152,1.50691115555368,1.65760227110904,1.82336249821995,2.00569874804194,2.20626862284614,2.42689548513075,2.66958503364383,2.93654353700821,3.23019789070903,3.55321767977994,3.90853944775793,4.29939339253372,4.7293327317871,5.20226600496581,5.72249260546239,6.29474186600863,6.92421605260949,7.61663765787044,8.37830142365748,9.21613156602323,10.1377447226256,11.1515191948881,12.2666711143769,13.4933382258146,14.8426720483961,16.3269392532357,17.9596331785593,19.7555964964152,21.7311561460567,23.9042717606624,26.2946989367286,28.9241688304015,31.8165857134416,34.9982442847858,38.4980687132644,42.3478755845908,46.5826631430499,51.2409294573549,56.3650224030904
